id,text,label,data_type,totalwords
167544877,"The issue of outsourcing as a form of foreign direct investment (FDI) has been widely discussed in the recent past. In this essay, I analyze what determines the outsourcing activity by looking at U. S. manufacturing industries between 1972 and 2002. I concentrate on correlation between the measure of outsourcing and wages, bargaining coverage contracts, transportation costs, and private gross fixed investment in information technology. My analysis finds differences in the effects of wages on outsourcing activity depending on the type of industry (i.e., whether the industry produces durable or non-durable goods). The main regression model finds that wages and union coverage cannot fully explain the colossal increase in outsourcing activity in the last three decades. Rather, the primary factors influencing the increase in outsourcing are likely to be the growth in foreign productivity and technological changes that allow more international specialization in the intermediate production stages of the final good.",1,train,151
149437441,"The purpose of this study was to examine the relationship between parent-child relationship and the adolescent’s aggression among Iranian high schools students in Tehran, Iran. There is a transformation in the parent-child relationship as child approaches adolescence due to biological, cognitive and emotional changes. The present study was carried out among Iranian students. Number of respondents in the present study includes 200 (50%) males and 200 (50%) females from 20 high schools in Tehran, Iran. Respondents were between the ages of 16 to 18 years. Pearson correlation between subscales of aggression and between parent-child relationship was done and according results the strength of correlation between mother-child relation and aggression is moderate but more than Father–childe relation. This means that respondents of low Father and Mother Relation have higher aggressive tendencies.",1,train,130
7480904,"In order to evaluate the newly implemented gender-neutral HPV vaccination program, knowledge on the pre-vaccine prevalence of HPV infection is of paramount importance. Data on HPV infection among the women with no known previous cytological abnormalities are inexistent in Austria. This study presents data on the prevalence and distribution of HPV genotypes among women with no known cytological abnormalities in west Austria. Women between 18 and 65 years of age attending annual cervical cancer screening examinations were included in the study. Data on socio-demographic and reproductive factors were collected using structured questionnaires. Corresponding cervical swab samples were tested for the presence of HPV DNA and were genotyped. Questionnaire data and HPV status were linked with the corresponding cytological findings. A total of 542 women were included in the study. The mean age of the study participants was 35.9 (SD = 11.5). The prevalence of HPV infection was 20.5 %. HPV 16 (6.5 %), HPV 33 (3.3 %) and HPV 31 (3.0 %) were the dominant genotypes detected. Multivariate analysis showed that women younger than 30 years of age, smokers, women with a higher number of lifetime sexual partners and those living in the eastern districts of the study region were at significantly higher risk of HPV infection. With this study we present the first data on the prevalence of cervical HPV genotypes among a screening population in Austria. The results not only fill the missing information on HPV infection in this group of women in the country, they also provide baseline data for a future evaluation of the impact of the Austrian gender-neutral HPV immunization program. Moreover, our finding of higher HPV prevalence in the eastern compared to the western district of the study region may – at least partly – explain the east–west gradient in the standardized incidence rate of cervical cancer in the region.",1,train,306
153588033,"For several decades, Northeast Asia has invested heavily in ASEAN’s fossil fuel industries. This investment has been fundamental in ASEAN’s industrial and regional development and has also been a main source of foreign exchange. In recent years, however, while energy demand in Japan and Korea has been slowing down, it has begun to increase rapidly in ASEAN at a time when some of its own oil and gas fields are beginning to decline. The sharp rise in ASEAN's demand for energy is partly the result of massive FDI from Northeast Asia in manufacturing enterprises. This investment is enabling ASEAN to become less dependent on the export of fossil fuels for foreign exchange. Indonesia has already announced it is reducing its energy exports to Japan because it wants to use the fuel domestically. Without doubt, the other ASEAN energy exporting countries will also soon be reconsidering their energy export contracts with Northeast Asia.",1,train,152
152878447,"In Dividing the Domestic, leading international scholars roll up their sleeves to investigate how culture and country characteristics permeate our households and our private lives. The book introduces novel frameworks for understanding why the household remains a bastion of traditional gender relations-even when employed full-time, women everywhere still do most of the work around the house, and poor women spend more time on housework than affluent women. Education systems, tax codes, labor laws, public polices, and cultural beliefs about motherhood and marriage all make a difference. Any accounting of ""who does what"" needs to consider the complicity of trade unions, state arrangements for children's schooling, and new cultural prescriptions for a happy marriage. With its cross-national perspective, this pioneering volume speaks not only to sociologists concerned with gender and family, but also to those interested in scholarship on states, public policy, culture, and social inequality.",0,train,145
27087530,"Job stress is vastly present in todayi¯s organizations, and the costs of these phenomena cut across all levels of society. In recent years, researchers considering job stress in the workplace have made great strides in understanding several aspects of the stress phenomenon in the field of organizational behavior. Thus, it becomes more important that the coping methods of these job stresses are well explored and directly linked to individuals experiencing this situation, in order to ensure the right methods can be used for the best benefits in coping with job stresses. This research presents an integration of past research and theory that models the relationship of antecedents of job stress and coping methods among managers. The scope of this case study is limited to managerial positions in electronics firms in Malaysia. A set of demographic factors like gender, marital status and educational background, are also studied as influencing factors to job stress. The final framework in this study includes the coping variables, in which will determine the best and most suitable coping methods for managers under job stress. A proportional sampling plan will be done to cover the surveys to be covering all major locations of electronics firms in Malaysia. Theoretical and managerial implications of the study will be discussed in details. The implication of the study would be extremely beneficial for electronics organizations in not only identifying the organizational sources of job stress, but also to understand the personality behaviors of their management staffs. More importantly, this study will recommend the best coping methods for managers that would enable the leadership team in the electronics organizations to be able to handle job stress more efficiently.",1,train,276
55396868,"In order to study port logistics policies’ impact on related entities of port logistics, this paper try to use difference-in-difference model (DID model) in port logistics policy evaluation. Reviews related port logistics policies announced recent years in China, evaluates the policies impact on public port enterprises, and demonstrates the feasibility of using DID model to evaluate the port logistics policies. Based on whether a public port enterprises develop port logistics business, defines the public port enterprises which develop port logistics business as the experimental group, others as the control group, and establishes DID mo del and evaluates the policy influence. Evaluation results show that the port logistics policies have a negative impact on t he gross profit of the experimental group, and DID model can be used in port logistics policies evaluation. Perhaps the strengthening of infrastructure construction, diversification and expansion of development channels enhance the operating costs of port enterprises in short-term and result in short-term earnings decline.",1,train,159
9400149,"After almost 50 years in science, I believe that there is an acceptable, often advantageous chasm between open-ended basic research-free exploration without a practical destination and in which the original ideas may fade into new concepts-and translational research or clinical research. My basic research on crystalline (proteins conferring the optical properties of the eye lens) led me down paths I never would have considered if I were conducting translational research. My investigations ranged from jellyfish to mice and resulted in the gene-sharing concept, which showed that the same protein can have distinct molecular functions depending upon its expression pattern and, conversely, that different proteins can serve similar functional roles. This essay portrays basic science as a creative narrative, comparable to literary and artistic endeavors. Preserving the autonomy of open-ended basic research and recognizing its artistic, narrative qualities will accelerate the development of innovative concepts, create a rich resource of information feeding translational research, and have a positive impact by attracting creative individuals to science.",0,train,164
7994962,"More than 20 monoclonal antibodies have been approved as therapeutic drugs by the US Food and Drug Administration, and it is quite likely that the number of approved antibodies will double in the next 7-10 years. Antibody drugs show several desirable characteristics, including good solubility and stability, long persistence in the body, high selectivity and specificity, and low risk for bioconversion to toxic metabolites. However, many antibody drugs demonstrate attributes that complicate drug development, including very poor oral bioavailability, incomplete absorption following intramuscular or subcutaneous administration, nonlinear distribution, and nonlinear elimination. In addition, antibody administration often leads to an endogenous antibody response, which may alter the pharmacokinetics and efficacy of the therapeutic antibody. Antibodies have been developed for a wide range of disease conditions, with effects produced through a complex array of mechanisms. This article attempts to provide a brief overview of the main determinants of antibody pharmacokinetics and pharmacodynamics. Clinical Pharmacology & Therapeutics (2008); 84, 5, 548-558 doi:10.1038/clpt.2008.170.",1,train,159
156756645,"This research develops a forecasting model that can predict the quantity, time and probability of product return, recyclable parts/components/materials and disposal. It adopts the Graphical Evaluation and Review Technique (GERT) by translating the remanufacturing operational process into a stochastic network. This stochastic network possesses two characteristics: activities having a probability of occurrence associated with them; and time to perform an activity. Together with the GERT method, Mason's rule is applied to calculate the equivalence transfer function of the system, therefore predicting the desired outcomes. A generic eight-step process on how to implement this method in any structure of return products and remanufacturing network is provided. A numerical example is presented to demonstrate the result of using GERT on forecasting printer remanufacturing outcomes. The main contribution of this research is: Instead of giving one result such as either return quantity, or time, or probability, our research can forecast three of these outcomes simultaneously, and the algorithm is generalised to be applicable to any product structure and remanufacturing network.",1,train,167
18530525,"This essay argues that technology is not valueless; that is, technology comes equipped with its own set of values. Thus, before we continue to implement instructional technology (IT), we must consider the consequences of those values for instructors as well as students. Moreover, one of the motivations behind using IT is that such techniques transcend the barriers of more traditional Socratic techniques. We argue that once we examine the most compelling arguments for IT (i.e., that it encourages discovery-based, constructive learning styles), it emerges as more Socratic than it would first appear. We maintain that IT has the potential to benefit pedagogy, but caution instructors to think critically about IT, and its implicit ideology, as well as their role of educator rather than trainer.",0,train,124
144080263,"This study investigates how different stakeholders in Norway experienced a government-initiated, large-scale policy implementation programme on Assessment for Learning (AfL). Data were collected through 58 interviews with stakeholders in charge of the policy; Ministers of Education and members of the Directorate of Education and Training in Norway, and the main actors such as municipality leaders, teachers, school leaders and students. Successful implementation of AfL processes was found in municipalities where there were dialogue and trust between the municipality level, school leaders, teachers and students and where the programme was adapted to the local context. Implementation was challenged when the policy was interpreted as a way of controlling the schools. Despite the successful implementation in some municipalities, the programme did not have any effect upon students’ learning outcome, as measured on national tests in reading and mathematics. The results are discussed in relation to how local assessment cultures with particular characteristics influence governing, accountability and trust.",1,train,155
7031749,"Firms commonly use supervisor ratings to evaluate employees when objective performance measures are unavailable. Supervisor ratings are subjective and data containing supervisor ratings typically stem from individual firm level data sets. For both these reasons, doubts persist on how useful such data are for evaluating theories in personnel economics and whether findings from such data generalize to the labor force at large. In this paper, we examine personnel data from six large companies and establish how subjective ratings, interpreted as ordinal rankings of employees within narrowly defined peer-groups, correlate with objective career outcomes. We find many similarities across firms in how subjective ratings correlate with earnings, base pay, bonuses, promotions, demotions, separations, quits and dismissals and cautiously propose these as empirical regularities.",1,train,122
25493493,"Social networks are defined as a set of actors and relationships that represent the interactions between entities in the network. Since social networks have important roles in the dissemination of information and innovation, the analysis of such networks, attracted much attention in the research area. One of the important features of social networks is community structure. So far, several methods have been proposed to detect communities, which represent the high importance of discovering communities for understanding social networks and detecting the useful and hidden patterns in the aforementioned network. However, due to extended issue of social networks and also existing the large numbers of approaches, accurate assessment of such methods are being difficult. Therefore, for survey each proposed approach in this paper, besides introducing various types of social network, suggests a classification for community detection methods based on type and nature of social networks. Using the classification presented in this paper can play an effective role in the analysis and evaluation of community detection approaches in different application domains.",1,train,169
212767558,"Maximum Oxygen Consumption (VO 2 max) is considered to be one of the most relevant indicators of the level of functional ability of the cardiorespiratory system in individuals and athletes. It is an indicator of the functional state and knowledge of the value of VO 2 max is of great importance in order to improve the functional form for athletes and recreational people, as well as in proper planning, programming and dosing activities. The aim of this study was to review the literature in order to determine whether physical exercise can improve VO 2 max in people with spinal cord injuries. The following electronic databases were used to collect the papers: KoBSON, Google Scholar, MEDLINE, PEDro, DOAJ and Open J Gate. The key words that were used to find the papers are: physical exercise, VO 2 max, spinal cord injury, adaptation, training, effects, patients, intensity, aerobic, anaerobic, heart rate. Based on inclusive and exclusive criteria, eight papers were selected that met the set criteria. Analyzing the papers, only four papers examined the differences in terms of the intensity of the exercise with the goal of finding out which intensity is suitable for improving the VO 2 max value. They have found that the VO 2 max value can be enhanced by physical exercise of increased intensity (HIIT) relative to physical exercise of moderate intensity (LI). Considering the high level of heterogeneity of scientific papers, the sample of respondents, measuring instruments, experimental research, conclusions should be taken with caution.",1,train,248
157650011,"Some scholars argue that intra-EU labour migration improves the allocation of human capital in Europe and that labour mobility is still too low to constitute a single European labour market. Others insist that free movement of labour and services makes employment more precarious and causes wage dumping. Less attention has been given to the origins, destinations and nature of flows of posted workers, partly because data on posting are scarce. We aim to fill this gap by exploring unique posting data for Belgium. We argue that while the free movement of labour and a single European labour market have been policy goals for decades, it is the free movement of services that is shaping a hybrid single European labour market, since high levels of short-term service mobility are more significant than long-term labour migration. This is as much a phenomenon of intra-EU15 mobility as of post-accession mobility, and is set to remain more prevalent than classic free movement of labour.",0,train,160
166470392,Ignoring this question and expecting the portfolio to be delivered without an analysis of constraints will lead to disappointment.,0,train,19
201617135,"BACKGROUND ::: The optimal intensity modulated radiation therapy (IMRT) technique for head and neck cancer (HNC) has not been determined yet. The present study aimed to compare the clinical outcomes of the simultaneous integrated boost (SIB)-IMRT versus the sequential boost (SEQ)-IMRT in HNC. ::: ::: ::: METHODS ::: A meta-analysis of 7 studies involving a total of 1049 patients was carried out to compare the treatment outcomes together with severe acute adverse effects of the SIB-IMRT versus the SEQ-IMRT in HNC patients. ::: ::: ::: RESULTS ::: Comparison of the SIB-IMRT and SEQ-IMRT showed no significant difference in the measurement of overall survival (OS) (hazard ratio [HR] 0.94; 95% confidence inerval [CI], 0.70-1.27; P = .71), progression free survival (PFS) (HR 1.03; 95% CI, 0.82-1.30; P = .79), locoregional recurrence free survival (LRFS) (HR 0.98; 95% CI, 0.65-1.47; P = .91), and distance metastasis free survival (DMFS) (HR 0.87; 95% CI, 0.50-1.53; P = .63). Moreover, there were no significant differences in adverse effect occurrence between the SIB-IMRT and SEQ-IMRT groups. ::: ::: ::: CONCLUSION ::: SIB-IMRT and SEQ-IMRT can provide comparable outcomes in the treatment of patients afflicted by HNC. Both IMRT techniques were found to carry a similar risk of severe acute adverse effect. SIB-IMRT may have advantages due to its convenience and short-course of treatment; however, the optimum fractionation and prescribed dose remained unclear. Furthermore, both IMRT techniques can be advocated as the technique of choice for HNC. Treatment plan should be individualized for patients.",1,train,248
159142864,"ABSTRACT One of the most controversial uses of intelligence by the United States is covert action – secret efforts to change the course of history by intervening secretly into the affairs of other nations or factions. In 1975, the Church Committee held hearings on this subject – a rarity – and four expert witnesses laid out for the panel their recommendations for changes in the conduct of covert action. This dip into the intelligence archives by Intelligence and National Security reveals that much has changed in the world of covert action since 1975, with some of the witness recommendations coming to fruition and others widely ignored.",1,train,106
152234416,"This paper focuses on feedback among teachers. The research triangulates data from videotaped peer coaching sessions, questionnaires and interviews with four groups of teachers. All teachers used the VIP protocol, which emphasizes reciprocal peer coaching using video recordings of teaching behavior and solution focused thinking. All data has been collected, however, only preliminary results of the interviews can be reported in this proposal. The study will provide insights into what effective and ineffective patterns of feedback are and what causes those patterns to arise. The study will also present how teachers experienced the feedback processes. In addition, the observed feedback can be compared to the perceived feedback. These insights can be used to guide teachers in feedback processes.",1,train,118
157251303,"Over the last two decades, farmers markets have been widely recognized for their contributions to local economies, support of small-scale farmers, and ability to reconnect consumers and producers of food. Farmers markets vary substantially in both the goals they set and the outcomes they achieve. By conducting a comparative analysis, this study examines whether and how market ownership influences outcomes. Additionally, our study focuses not on determining which ownership type is ""best,"" but on highlighting how markets differ, and more importantly, the limitations that need to be overcome for each type. The research uses Henry Hansmann's (1996) ownership of enterprise framework and Muhammad Yunus's (2010) social business framework to analyze whether differences in ownership lead to variations in market governance, conduct, and performance. Interviews were conducted with managers of Oregon farmers markets representing various ownership structures. Data were analyzed using the inductive thematic analysis approach to understand how ownership influences market goals and mission, general operations, and performance outcomes. The three major market ownership types, vendor-led, community-led, and subentities, have distinct benefits and challenges associated with them. Our findings indicate that vendor-led markets have strong ties back to their vendors but have weaker links to the communities that host the market and are less able to enhance the market by adding activities and pursuing additional fundraising. We found that community-led markets benefit from strong community ties and are often able to draw upon the energy and expertise of board members and volunteers. Their links back to producers depend on vendor representation on the governing body. Finally, markets that function as subentities of broader organizations have the potential for access to greater financial and managerial resources but are often relatively poorly linked to their vendors. These results provide useful insights both for those who are considering starting a market and for those who wish to improve the performance of existing markets.",1,train,310
148934753,"Introduction ::: Autism and related autism spectrum disorders (ASDs) are lifelong, often severely impairing neurodevelopmental syndromes involving deficits in social relatedness, language, and behavior. There is good evidence that electroencephalographic (EEG) changes are common in children with autism and these EEG changes are considered to be signs of cerebral dysfunction. ::: Aim of the work ::: The aim of this study was to study specific EEG patterns in autism and to correlate severity of autism to EEG patterns. ::: Participants and methods ::: The study was conducted on 30 children who met the DSM-IV-TR criteria for autism aged 3 years and above, and 30 siblings of them not fulfilling criteria of any pervasive developmental disorder. Participants of this study were recruited from the private centers of developmentally handicapped children, and the neuropsychiatry outpatient clinic of Alexandria University Hospital. All studied children were subjected to the following: first: full history taking and physical, neurological, and psychiatric examination for clinical assessment of ASD according to DSM-IV-TR criteria. Second: psychological testing using the Childhood Autism Rating Scale (CARS). Third: EEG for all sampled children. ::: Results ::: Prevalence of EEG abnormalities among autistic cases was 66.7%, whereas in the sibling group was 20%, which was significantly different from cases group. Generalized symmetrical spike wave complexes and focal centrotemporal spikes were the most prevalent EEG changes among autistic cases. There was a significant relationship between CARS and generalized EEG abnormalities. ::: Conclusion ::: Generalized symmetrical spike wave complexes and focal centrotemporal spikes were the most prevalent EEG changes among autistic cases. The lack of similarity between cases and sibling EEGs suggests that the epileptiform activity found in children with ASDs is more than just a familial pattern or a typical childhood finding. There was a significant relationship between CARS and generalized EEG abnormalities.",1,train,299
17401929,"Pneumolabyrinth or pneumocochlea is an uncommon condition in which the vestibule or cochlea is filled with air. Although there have been several reports on pneumolabyrinth after stapes surgery, it has been rarely observed after temporal bone fracture. Air within the inner ear can be found even in the case having otic capsule-disrupting temporal bone fracture without definite connection with the middle ear space, which suggests the possible connection between the inner ear and the air-filled mastoid or middle ear cavities. We present a rare case of a 45-year-old male with a pneumolabyrinth that resulted from blunt head trauma and resolved spontaneously.",0,train,101
2614183,"Modern broiler chickens are a major animal husbandry success story, both in terms of efficient resource utilisation and environmental sustainability. However, continuing artificial selection for both efficiency and rapid growth will be subject to both biological limits and animal welfare concerns. Using a novel analytical energy flow modelling approach, we predict how far such selection can go, given the biological limits of bird energy intake and partitioning of energy. We find that the biological potential for further improvements in efficiency, and hence environmental impact reduction, is minimal relative to past progress already made via artificial selection. An alternative breeding strategy to produce slower-growing birds to meet new welfare standards increases environmental burdens, compared to current birds. This unique analytic approach provides biologically sound guidelines for strategic planning of sustainable broiler production.",1,train,131
203428579,"Recently, health-related self-tracking apps have become increasingly popular. Users of these apps track behaviors such as physical activities, eating behavior or their mood. Existing research about how users are motivated to use health-related self-tracking apps lacks depth. Therefore, the current study aims to reveal the underlying motivations for the usage of health-related self-tracking apps. ::: A qualitative exploratory research design was implemented. Semi-structured interviews were conducted with eight participants. The interviews dealt with the participants' motivation to engage in self-tracking and their usage behavior. Afterwards, a relational content analysis was conducted. Thus, the interviews were analyzed deductively based on the interview scheme and existing literature to find out which factors are the most prevalent and how the factors relate to each other. ::: The results reveal a great impact of the factor attitude towards self-tracking on the participants’ motivation to use health-related self-tracking apps. The participants had a positive attitude towards self-tracking, especially when they were convinced that self-tracking was entertaining or a suitable means in order to improve their self-discipline or health. Furthermore, the effort users needed to exert when using an app was highly impactful and in many cases reported to be the most important factor.",1,train,198
210839419,"Diffusion auction is a new model in auction design. It can incentivize the buyers who have already joined in the auction to further diffuse the sale information to others via social relations, whereby both the seller's revenue and the social welfare can be improved. Diffusion auctions are essentially non-typical multidimensional mechanism design problems and agents' social relations are complicatedly involved with their bids. In such auctions, incentive-compatibility (IC) means it is best for every agent to honestly report her valuation and fully diffuse the sale information to all her neighbors. Existing work identified some specific mechanisms for diffusion auctions, while a general theory characterizing all incentive-compatible diffusion auctions is still missing. In this work, we identify a sufficient and necessary condition for all dominant-strategy incentive-compatible (DSIC) diffusion auctions. We formulate the monotonic allocation policies in such multidimensional problems and show that any monotonic allocation policy can be implemented in a DSIC diffusion auction mechanism. Moreover, given any monotonic allocation policy, we obtain the optimal payment policy to maximize the seller's revenue.",0,train,171
147225589,"Americans are suspicious of the gathering and use of personal information by the government and the potential violations of privacy that may result. This article surmises that this level of suspicion varies depending on the types of personal information acquired and the purpose for which it is being acquired. To test this hypothesis, a survey was conducted to determine public acceptance of the use of various forms of personal information to achieve specific governmental objectives. The data revealed that the public is, in fact, willing to accept the use of personal information to achieve certain governmental objectives; however, not without limitation. Factors that affected the level of acceptance were the achievability of the policy, sensitivity of data being used, the specific governmental objective, and trust in the branch of government utilizing the data. In short, Americans must have confidence in the paternalistic judgment of the government in order to accept the gathering and use of their personal information.",0,train,158
51898268,"Through three research papers, this thesis develops a holistic understanding of how intermediaries facilitate organizations engage in open innovation by crowdsourcing from online communities.The first paper provides a systematic bibliometric review of the open innovation literature, to uncover key research gaps and set an agenda, suggesting how theoretical lenses from external fields such as organizational behavior and marketing can be applied to more comprehensively explore the open innovation phenomenon. The remaining two empirical papers follow these recommendations in examining different facets of intermediary-mediated, community-based open innovation. Drawing on the Community of Practice perspective of knowledge, the second paper draws ideas from organizational behavior to examine the role of open innovation intermediaries in facilitating knowledge collaboration between client organizations and online communities. The third paper makes an additional contribution by integrating the Service-Dominant logic of marketing, to investigate what capabilities intermediaries deploy to enable clients to implement open service innovation through community-based crowdsourcing. By drawing on multiple theoretical perspectives that are under-explored within the literature, this thesis connects open innovation with external research domains, laying the foundation to advance the field toward a sturdier theoretical bent. The insights have practical implications for managers of intermediaries hoping to build client capacity in community-based open innovation.",0,train,203
162181056,"Protein-coding genetic variants that strongly affect disease risk can yield relevant clues to disease pathogenesis. Here we report exome-sequencing analyses of 20,791 individuals with type 2 diabetes (T2D) and 24,440 non-diabetic control participants from 5 ancestries. We identify gene-level associations of rare variants (with minor allele frequencies of less than 0.5%) in 4 genes at exome-wide significance, including a series of more than 30 SLC30A8 alleles that conveys protection against T2D, and in 12 gene sets, including those corresponding to T2D drug targets (P = 6.1 × 10−3) and candidate genes from knockout mice (P = 5.2 × 10−3). Within our study, the strongest T2D gene-level signals for rare variants explain at most 25% of the heritability of the strongest common single-variant signals, and the gene-level effect sizes of the rare variants that we observed in established T2D drug targets will require 75,000–185,000 sequenced cases to achieve exome-wide significance. We propose a method to interpret these modest rare-variant associations and to incorporate these associations into future target or gene prioritization efforts.Exome-sequencing analyses of a large cohort of patients with type 2 diabetes and control individuals without diabetes from five ancestries are used to identify gene-level associations of rare variants that are associated with type 2 diabetes.",1,train,206
32864057,"Tobacco use is the leading preventable cause of death. Previous research show that brain areas including medial prefrontal cortex (mPFC), posterior cingulate cortex (PCC) and others involved in smoking addiction [1]. However it remains unclear which brain regions play a crucial role in smoking addiction and the relationship among these regions. Since functional connectivity does not support inferences about causal brain connections, the changes in information flow in these distributed systems involved in smoking remain largely unknown. Here we apply a dynamic causal modeling (DCM) in resting state fMRI [2] to demonstrate the causal relationships among the core regions in smoking addiction. ::: ::: Healthy college students were recruited through campus advertisements. Among those who responded, there were 14 cigarette smokers and 14 nonsmokers. All data were collected using a 3-Telsa Siemens Skyra scanner. Functional data were processed using the Data Processing Assistant for Resting-State fMRI, which is based on SPM (www.fil.ion.ucl.ac.uk/spm) and Resting-State fMRI Data Analysis Toolkit. Based on literature, we specified four regions of interest (ROIs) within the default mode network (DMN), which are medial prefrontal cortex (mPFC), posterior cingulate cortex (PCC), and bilateral inferior parietal lobule ( Left IPL and Right IPL), same regions and coordinates as in previous studies that use sDCM analysis for resting state [2,3]. Based on SPM12, we estimated and specified the DCM for each subject and later compared the differences of effective connectivity between two groups by using two-sample test. Our results suggest the different causal relationships between nonsmokers and smokers. Specifically, there was a lower strength of excitatory input from PCC to mPFC for smokers than nonsmokers and a lower strength of excitatory input from RIPL to mPFC for smokers than nonsmokers (all p<0.05).",1,train,283
155365411,"Since climate change threatens human well-being across the globe and into the future, we require a concept of well-being that encompasses an equivalent ambit. This article argues that only a concept of human need can do the work required. It compares need theory with three alternative approaches. Preference satisfaction theory is criticised on the grounds of subjectivity, epistemic irrationality, endogenous and adaptive preferences, the limitlessness of wants, the absence of moral evaluation and the non-specificity of future preferences. The happiness approach is found equally wanting. The main section shows how these deficiencies can be addressed by a coherent theory of need. Human needs are necessary pre-conditions to avoid serious harm and are universalisable, objective, empirically grounded, non-substitutable and satiable. They are broader than ‘material’ needs since a need for personal autonomy figures in all theoretical accounts. Whilst needs are universal, need satisfiers are most often contextual and relative to institutions and cultures. The satiability and non-substitutability of needs is critical for understanding sustainability. Finally, it is argued that human needs provide an indispensable foundation for many current ethical arguments for global and inter-generational justice in the face of threats from climate change. An appendix compares this theory with the capability approaches of Sen and Nussbaum and argues it to be more fundamental.",0,train,212
153373693,"Financial disasters to hedge funds, bank trading departments and individual speculative traders and investors seem to always occur because of non-diversification in all possible scenarios, being overbet and being hit by a bad scenario. Black swans are the worst type of bad scenario: unexpected and extreme. The Swiss National Bank decision on January 15, 2015 to abandon the 1.20 peg against the euro was a tremendous blow for many Swiss exporters, but also Swiss and international investors, hedge funds, global macro funds, banks as well as the Swiss central bank. In this paper we discuss the causes for this action, the money losers and the few winners, what it means for Switzerland, Europe and the rest of the world, what kinds of trades lost and how they have been prevented.",1,train,130
207912732,"Vaccination against infectious diseases has changed the future of the human species, saving millions of lives every year, both children and adults, and providing major benefits to society as a whole. Here we show, however, that national and sub-national coverage of vaccination varies greatly and major unmet needs persist. Although scientific progress opens exciting perspectives in terms of new vaccines, the pathway from discovery to sustainable implementation can be long and difficult, from the financing, development and licensing to programme implementation and public acceptance. Immunization is one of the best investments in health and should remain a priority for research, industry, public health and society. An overview of the effects of vaccines on global morbidity and mortality, vaccine safety issues, and the hurdles involved in proceeding from vaccine discovery to successful implementation.",1,train,132
35937711,"Whistleblowing is defined by the retaliation that those who speak out receive. Why some organizations find it almost impossible not to retaliate depends more on the properties of the organization than the act of the individual whistleblower. These properties are, to greater or lesser degree, present in all organizations. Not all organizations retaliate against whistleblowers, but the whistleblower represents a threat to every organization. And to every individual within the organization, because the whistleblower challenges the morality and ethics of the rest of us.",0,train,84
157459587,"In America a right-wing populist has sparked debate about the state of American democracy, while European countries have increasing experience of populist radical right parties. The presence and popularity of these parties raises significant questions about their consequences for democracy, democratic legitimacy, and political participation. In a recent study, Tim Immerzeel and Mark Pickup examined the role of these parties for a specific indicator of the quality of democracy: voter turnout. Based on an analysis of 33 European countries in the period 2002-2012, they show that the presence and popularity attracts some people to the polling booth, while demotivating others.",1,train,100
168793541,"The study attempts to define the dependence between how efficient insolvency proceedings are in particular countries (especially from the perspective of the yields for creditors from these proceedings) and the general level of development of the surveyed countries. This level of development is measured by the data of gross domestic product per inhabitant. The afore-mentioned data was selected on the basis of a hypothesis according to which the GDP per inhabitant in particular captures the ability of a given economic system to create wealth, whilst one of the fundamental prerequisites for such an ability is the general level of enforceability of a contract and therefore also the enforceability of a receivable. Insolvency proceedings as a formally demanding process based on legal specialties (usually an insolvency act) are a suitable representative of the requirement of enforceability of law. The yield for the creditor, then, is understood to be a crucial parameter of the insolvency system, for it is a natural gauge of the result of the enforcement process. Five groups of countries were formed for the purposes of comparison - the most developed European states, post-communist European states already included into the European Union, post-communist European states outside the EU, the most developed economies outside Europe and finally also oil-producing Arab states, where wealth is not necessarily proportional to the quality of enforceability of law. With the aid of regression analysis of the data, the work has proved that the quality of the legal environment measured by the efficiency of insolvency processes is truly related to the general efficiency of the economy. It is thus possible to assert on this foundation that, if we exclude states with exceptional mineral wealth, a high level of enforceability of law too is truly imperative in order to acquire wealth.",0,train,295
55783579,"The study aims to identify Creativity-relevant Personal Characteristics among creative workers in Indonesia’s creative industry. Identification of the constituent elements of the nature of the changes needs to be measured. Researchers have advocated replacing creativity-relevant personal characteristics based on the five-factor model to investigate how individual differences stimulate creativity. This study presents data supporting reliability (internal consistency) and validity (criterion and construct) of the instrument. Validity of the instrument is based on the content validity involving art and design experts. The 220 creative workers from several creative industry firms in Indonesia participated as samples in this research. Results of a factor analysis indicated a five factor solution of creative characteristics and behavior. Discussion of findings and the most important ways in which individuals differ in their enduring emotional, interpersonal, experiential, attitudinal, and motivational styles for stimulating creativity are presented.",1,train,139
